Q1,Q2,Q3,Q4,Q5,Q6_encoded,Avg_EAR,Std_EAR,Avg_MAR,Std_MAR,Positive_Percent,Neutral_Percent,Negative_Percent,Sentiment_Pos,Sentiment_Neu,Sentiment_Neg,Sentiment_Comp
Sometimes,Rarely,Never,Sometimes,Sometimes,0.7411074013341601,0.3492,0.0143,0.089,0.0175,44.05,53.06,2.9,0.24,0.76,0.0,0.6903
Often,Sometimes,Sometimes,Sometimes,Sometimes,2.1650804437667124,0.3222,0.019,0.0876,0.017,12.97,50.32,36.71,0.3,0.7,0.0,0.8433
Sometimes,Always,Often,Rarely,Rarely,2.582288725709712,0.2507,0.0275,0.1647,0.0137,33.77,12.39,53.84,0.07,0.93,0.0,0.2029
Rarely,Rarely,Rarely,Always,Often,0.1823406317946752,0.3928,0.0165,0.1101,0.0172,55.18,7.85,36.97,0.35,0.65,0.0,1.0
Often,Always,Often,Never,Never,3.783883559382397,0.283,0.0166,0.1304,0.0133,16.13,50.42,33.45,0.0,0.93,0.07,-0.2072
Often,Often,Always,Never,Rarely,3.368661506601524,0.2276,0.0118,0.0584,0.0183,31.91,11.33,56.76,0.0,0.8,0.2,-0.5832
Never,Rarely,Rarely,Often,Always,1.1864499286283725,0.3363,0.0239,0.0866,0.0159,5.79,67.13,27.08,0.24,0.76,0.0,0.6822
Rarely,Never,Rarely,Always,Always,0.30875012090587184,0.3189,0.0175,0.1462,0.0103,38.26,61.74,0.0,0.27,0.73,0.0,0.7674
Never,Rarely,Rarely,Always,Always,0.6795482928762291,0.2788,0.0285,0.1614,0.0188,30.05,66.51,3.44,0.23,0.77,0.0,0.647
Rarely,Sometimes,Rarely,Often,Always,0.5077776550198907,0.251,0.0263,0.0969,0.0183,27.14,66.57,6.29,0.27,0.73,0.0,0.7727
Rarely,Never,Rarely,Often,Sometimes,0.4931351171957874,0.3459,0.0268,0.1021,0.0125,59.11,20.13,20.76,0.31,0.69,0.0,0.8759
Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,2.0742467546629357,0.3445,0.0213,0.1414,0.0136,12.13,68.21,19.66,0.0,0.81,0.19,-0.5396
Rarely,Never,Rarely,Often,Often,0.9833897699736012,0.2609,0.0118,0.1401,0.0199,31.4,49.31,19.29,0.09,0.91,0.0,0.261
Sometimes,Rarely,Often,Often,Always,1.4325588661165778,0.2986,0.0185,0.084,0.0166,18.79,63.91,17.29,0.07,0.93,0.0,0.1945
Always,Always,Often,Never,Never,3.95802133353729,0.3076,0.0231,0.1519,0.0192,28.25,34.66,37.09,0.0,0.65,0.35,-1.0
Often,Sometimes,Always,Sometimes,Never,2.737256995701379,0.3239,0.0116,0.0919,0.0113,25.64,58.57,15.8,0.03,0.97,0.0,0.0891
Often,Often,Always,Never,Never,3.7959226681880054,0.2303,0.016,0.1269,0.0158,14.41,11.84,73.75,0.0,0.85,0.15,-0.4322
Rarely,Never,Never,Often,Always,0.5702262201324624,0.2934,0.0166,0.0627,0.0128,25.39,63.43,11.18,0.12,0.88,0.0,0.338
Sometimes,Never,Rarely,Sometimes,Sometimes,1.528557899330277,0.2702,0.0292,0.1559,0.0163,38.43,40.98,20.58,0.0,0.99,0.01,-0.017
Sometimes,Sometimes,Sometimes,Never,Sometimes,2.218927213129417,0.3308,0.0135,0.1277,0.0104,22.62,53.44,23.94,0.0,0.94,0.06,-0.1702
Never,Rarely,Rarely,Always,Always,0.30703224755495206,0.2644,0.0108,0.1552,0.0187,49.63,41.41,8.96,0.25,0.75,0.0,0.702
Never,Never,Never,Always,Often,0.01674977451183146,0.2718,0.0128,0.1151,0.016,35.61,64.39,0.0,0.11,0.89,0.0,0.3244
Often,Sometimes,Sometimes,Rarely,Sometimes,2.68173733518767,0.2814,0.0107,0.145,0.0106,29.15,12.41,58.44,0.0,0.93,0.07,-0.1973
Sometimes,Often,Often,Rarely,Sometimes,2.5672780672057414,0.3141,0.0107,0.0712,0.0105,5.49,69.49,25.02,0.0,0.86,0.14,-0.3866
Rarely,Rarely,Sometimes,Rarely,Sometimes,1.643155239998447,0.3325,0.029,0.1028,0.0183,29.17,55.91,14.92,0.11,0.89,0.0,0.3266
Rarely,Rarely,Sometimes,Rarely,Sometimes,1.9585763041281306,0.2598,0.0106,0.0853,0.0134,41.02,30.66,28.31,0.0,0.79,0.21,-0.5969
Rarely,Sometimes,Sometimes,Sometimes,Sometimes,1.6617720023683584,0.2852,0.0196,0.136,0.0167,19.89,62.27,17.84,0.0,0.94,0.06,-0.18
Never,Never,Never,Always,Often,0.09602017937955543,0.3583,0.0104,0.0664,0.015,45.97,38.88,15.15,0.32,0.68,0.0,0.9214
Rarely,Rarely,Rarely,Often,Sometimes,1.3414864248698497,0.3107,0.0183,0.1164,0.0146,30.96,59.78,9.26,0.0,0.89,0.11,-0.3236
Rarely,Rarely,Rarely,Often,Often,0.7083290215891593,0.3135,0.0111,0.0971,0.0186,26.15,46.66,27.19,0.02,0.98,0.0,0.0486
Rarely,Never,Rarely,Sometimes,Always,0.39369675640547497,0.2907,0.0298,0.1071,0.0142,34.17,52.43,13.4,0.0,0.96,0.04,-0.102
Often,Always,Often,Never,Never,3.826881735557399,0.3,0.0129,0.1619,0.0178,19.19,46.85,33.95,0.04,0.96,0.0,0.1124
Always,Sometimes,Sometimes,Rarely,Rarely,2.3974389001686625,0.3454,0.0148,0.124,0.0109,17.43,51.71,30.86,0.1,0.9,0.0,0.2975
Often,Often,Often,Rarely,Sometimes,2.9146251369464107,0.294,0.0128,0.1226,0.018,16.41,53.72,29.87,0.0,0.77,0.23,-0.645
Rarely,Sometimes,Rarely,Always,Often,1.26145497306447,0.2798,0.0271,0.1055,0.0187,8.17,89.69,2.15,0.29,0.71,0.0,0.8188
Rarely,Rarely,Rarely,Sometimes,Sometimes,1.5725885179760608,0.3084,0.0291,0.1079,0.0137,34.05,59.39,6.56,0.24,0.76,0.0,0.6722
Rarely,Sometimes,Never,Sometimes,Often,0.9476959755868939,0.3599,0.0211,0.1088,0.0113,17.25,73.66,9.1,0.18,0.82,0.0,0.516
Never,Never,Never,Always,Often,0.387862683861699,0.1997,0.011,0.1254,0.0163,41.45,40.64,17.91,0.3,0.7,0.0,0.8505
Never,Rarely,Rarely,Sometimes,Often,0.7161265497663352,0.3125,0.0168,0.0457,0.0104,43.29,47.75,8.96,0.0,1.0,0.0,0.0005
Always,Always,Always,Rarely,Never,3.1900561811859434,0.2598,0.0165,0.1094,0.0148,7.18,53.3,39.52,0.0,0.97,0.03,-0.0942
Sometimes,Sometimes,Sometimes,Never,Sometimes,2.7101832207351033,0.2124,0.0295,0.1102,0.0102,22.12,35.75,42.13,0.0,0.69,0.31,-0.8897
Often,Often,Sometimes,Sometimes,Rarely,2.1877155039419076,0.3137,0.0101,0.1343,0.0138,11.31,52.31,36.38,0.02,0.98,0.0,0.0528
Always,Rarely,Often,Sometimes,Sometimes,1.9003594914670723,0.2018,0.0254,0.1063,0.0143,27.61,45.28,27.11,0.0,0.73,0.27,-0.7597
Always,Always,Always,Never,Never,3.689737134624498,0.2936,0.0208,0.1121,0.0137,4.85,30.81,64.34,0.0,0.76,0.24,-0.674
Never,Never,Never,Often,Always,0.2909397911146736,0.2977,0.0118,0.0588,0.0176,40.61,59.39,0.0,0.35,0.65,0.0,1.0
Sometimes,Rarely,Rarely,Often,Often,1.1224032529516639,0.3277,0.0153,0.1718,0.0153,0.0,59.81,40.19,0.0,0.99,0.01,-0.0302
Sometimes,Rarely,Sometimes,Sometimes,Often,1.3997514142828562,0.2591,0.0222,0.1632,0.0111,23.94,48.52,27.54,0.0,0.8,0.2,-0.5714
Sometimes,Often,Often,Never,Rarely,3.1297032488511514,0.3034,0.0273,0.0941,0.012,24.43,29.38,46.2,0.0,0.65,0.35,-1.0
Always,Sometimes,Always,Never,Never,3.9700584806478854,0.2924,0.0218,0.1755,0.0129,0.0,40.06,59.94,0.0,0.75,0.25,-0.7014
Sometimes,Rarely,Rarely,Sometimes,Often,0.9626820590286123,0.2721,0.0197,0.1311,0.0175,23.12,72.96,3.92,0.25,0.75,0.0,0.7224
Often,Always,Always,Rarely,Never,3.4972293365483225,0.329,0.0101,0.1617,0.0102,0.85,43.95,55.2,0.0,0.91,0.09,-0.2643
Often,Always,Often,Rarely,Rarely,3.322491041727165,0.3447,0.0196,0.1783,0.0157,13.44,41.25,45.31,0.0,0.79,0.21,-0.6038
Rarely,Rarely,Never,Always,Sometimes,0.8986295905670665,0.2847,0.0159,0.1027,0.0121,16.95,57.25,25.81,0.0,0.98,0.02,-0.0579
Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1.5973303207968903,0.3709,0.0115,0.123,0.0182,3.79,45.53,50.68,0.0,0.98,0.02,-0.0568
Sometimes,Rarely,Rarely,Often,Sometimes,1.6386914771700765,0.3203,0.0102,0.0775,0.0102,19.42,68.8,11.78,0.0,0.94,0.06,-0.1767
Always,Always,Always,Never,Never,3.9128826741062332,0.3088,0.0248,0.1232,0.0137,0.0,65.93,34.07,0.0,0.73,0.27,-0.7786
Sometimes,Rarely,Rarely,Often,Always,0.7235676055155933,0.3931,0.0183,0.1083,0.0139,29.98,56.4,13.62,0.02,0.98,0.0,0.0706
Often,Often,Always,Never,Never,3.196631884419128,0.2226,0.0141,0.1114,0.0132,2.46,58.7,38.84,0.0,0.82,0.18,-0.5225
Sometimes,Rarely,Sometimes,Sometimes,Sometimes,1.3367708566924397,0.3917,0.0195,0.1963,0.0188,7.58,58.81,33.61,0.32,0.68,0.0,0.9273
Sometimes,Often,Often,Rarely,Rarely,2.9234813831046416,0.2656,0.0269,0.115,0.0116,0.0,50.99,49.01,0.0,0.74,0.26,-0.7515
Rarely,Rarely,Sometimes,Rarely,Often,1.6800440171826514,0.3338,0.0118,0.1034,0.0124,16.28,76.54,7.17,0.0,0.99,0.01,-0.0169
Often,Rarely,Sometimes,Sometimes,Often,2.31343905246616,0.2681,0.0156,0.1628,0.0114,0.76,75.77,23.47,0.0,0.95,0.05,-0.1291
Often,Always,Often,Never,Never,3.3304470933045245,0.2659,0.0264,0.14,0.0148,7.57,15.54,76.89,0.0,0.77,0.23,-0.6635
Often,Often,Often,Rarely,Rarely,3.2166622599355366,0.3497,0.0269,0.1702,0.0126,14.37,42.47,43.16,0.1,0.9,0.0,0.2982
Always,Always,Often,Sometimes,Rarely,3.4656927341588006,0.3364,0.0108,0.1008,0.0161,19.06,69.98,10.96,0.0,0.75,0.25,-0.7158
Rarely,Never,Never,Always,Always,0.2384693013786361,0.2481,0.025,0.1586,0.02,39.03,44.19,16.77,0.32,0.68,0.0,0.9129
Often,Often,Often,Rarely,Sometimes,2.7682022121589793,0.3051,0.0181,0.147,0.0176,7.11,66.29,26.6,0.0,0.99,0.01,-0.0166
Rarely,Never,Sometimes,Always,Often,0.5599495068870515,0.3017,0.0177,0.1565,0.0194,36.86,47.28,15.86,0.08,0.92,0.0,0.2175
Sometimes,Rarely,Sometimes,Sometimes,Sometimes,1.663274272073644,0.3983,0.0194,0.0856,0.0146,30.37,44.61,25.03,0.16,0.84,0.0,0.4475
Sometimes,Often,Sometimes,Sometimes,Sometimes,2.194353660218754,0.2699,0.0273,0.1429,0.0189,20.74,44.79,34.46,0.18,0.82,0.0,0.5239
Rarely,Sometimes,Rarely,Sometimes,Sometimes,1.610957938987323,0.312,0.015,0.1462,0.0109,31.95,44.36,23.7,0.29,0.71,0.0,0.8393
Sometimes,Rarely,Sometimes,Sometimes,Sometimes,2.07844670321203,0.3261,0.0178,0.1387,0.0126,24.97,54.5,20.53,0.21,0.79,0.0,0.5944
Always,Always,Often,Rarely,Never,3.9861052351944766,0.2649,0.0286,0.1643,0.0184,0.0,54.25,45.75,0.0,0.65,0.35,-1.0
Rarely,Never,Never,Always,Often,0.5408692548514189,0.3721,0.0208,0.089,0.0124,13.55,72.34,14.11,0.15,0.85,0.0,0.4414
Sometimes,Sometimes,Often,Sometimes,Rarely,2.7018241813457022,0.3482,0.0277,0.1583,0.017,22.32,46.28,31.4,0.0,0.81,0.19,-0.5367
Rarely,Rarely,Rarely,Sometimes,Sometimes,1.5840038655424609,0.2548,0.0212,0.1112,0.012,20.27,66.55,13.18,0.15,0.85,0.0,0.4365
Never,Never,Never,Often,Often,0.5320391956293151,0.259,0.0206,0.0643,0.0179,48.43,51.57,0.0,0.2,0.8,0.0,0.5763
Rarely,Never,Never,Often,Sometimes,0.6349470534972381,0.3557,0.0227,0.122,0.0153,9.18,68.52,22.3,0.3,0.7,0.0,0.8518
Always,Always,Always,Never,Never,3.7970924249824676,0.2161,0.0279,0.0745,0.0126,0.85,55.01,44.14,0.0,0.65,0.35,-1.0
Always,Often,Always,Rarely,Rarely,3.518405986847048,0.2628,0.0266,0.1399,0.0166,7.4,39.69,52.9,0.0,0.78,0.22,-0.6297
Often,Often,Always,Never,Rarely,3.6281678416600873,0.3363,0.0141,0.0724,0.0139,0.0,56.4,43.6,0.0,0.65,0.35,-1.0
Always,Often,Always,Rarely,Never,3.966131103309546,0.3942,0.0187,0.1726,0.0182,12.96,38.62,48.43,0.0,0.66,0.34,-0.9583
Rarely,Rarely,Rarely,Always,Always,0.8332615600340718,0.3016,0.012,0.1226,0.0116,36.31,32.78,30.91,0.0,0.92,0.08,-0.2186
Rarely,Rarely,Rarely,Sometimes,Often,1.421757349456247,0.2113,0.0273,0.1158,0.0128,0.28,91.64,8.08,0.06,0.94,0.0,0.1603
Often,Always,Often,Sometimes,Sometimes,2.676876119699467,0.2809,0.0112,0.1732,0.0173,0.0,62.37,37.63,0.12,0.88,0.0,0.3545
Sometimes,Often,Rarely,Sometimes,Often,1.935210159442589,0.3182,0.018,0.1661,0.0144,30.2,52.22,17.58,0.09,0.91,0.0,0.2601
Rarely,Sometimes,Rarely,Sometimes,Sometimes,1.673558133513334,0.233,0.024,0.1037,0.0157,36.44,35.83,27.73,0.0,0.95,0.05,-0.1398
Rarely,Sometimes,Sometimes,Sometimes,Sometimes,1.4312449973423722,0.3753,0.0174,0.1588,0.0159,21.79,43.32,34.88,0.16,0.84,0.0,0.4637
Sometimes,Often,Always,Rarely,Rarely,2.375122527773809,0.3295,0.018,0.1399,0.0153,23.71,76.29,0.0,0.0,0.91,0.09,-0.2549
Rarely,Rarely,Often,Rarely,Rarely,2.302373714560328,0.3049,0.0192,0.0838,0.0132,23.3,14.13,62.57,0.0,0.9,0.1,-0.276
Rarely,Rarely,Rarely,Often,Often,0.6458313362569603,0.2171,0.0298,0.1363,0.0175,15.2,73.93,10.87,0.08,0.92,0.0,0.227
Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1.8869593500737563,0.2801,0.0117,0.0912,0.0143,47.26,52.74,0.0,0.11,0.89,0.0,0.3096
Sometimes,Sometimes,Often,Rarely,Sometimes,2.2138871048393995,0.3439,0.0156,0.1194,0.0112,25.52,29.8,44.68,0.05,0.95,0.0,0.134
Often,Sometimes,Sometimes,Sometimes,Rarely,2.281147754925562,0.2934,0.0258,0.1244,0.0148,15.86,61.15,22.99,0.0,0.91,0.09,-0.243
Never,Rarely,Rarely,Often,Often,0.8404287716494072,0.3338,0.0139,0.1496,0.0152,5.05,55.13,39.82,0.19,0.81,0.0,0.5505
Often,Always,Often,Rarely,Rarely,2.969085569009147,0.3766,0.0273,0.1269,0.0164,26.14,38.87,35.0,0.0,0.9,0.1,-0.2728
Rarely,Never,Rarely,Often,Often,0.10079637928427854,0.3076,0.0296,0.1245,0.0133,24.68,75.15,0.17,0.09,0.91,0.0,0.2533
Rarely,Sometimes,Rarely,Sometimes,Often,1.4193274221726506,0.2779,0.0133,0.2054,0.0165,28.49,39.42,32.09,0.0,0.9,0.1,-0.2791
Often,Often,Always,Rarely,Rarely,3.120850594142534,0.351,0.0276,0.134,0.016,23.22,12.56,64.22,0.0,0.85,0.15,-0.4203
Often,Sometimes,Sometimes,Sometimes,Sometimes,2.2555716842216094,0.3374,0.0226,0.1514,0.0136,20.34,47.76,31.9,0.06,0.94,0.0,0.1723
Rarely,Rarely,Rarely,Always,Often,1.044649730043441,0.2829,0.0261,0.0732,0.0133,64.06,35.94,0.0,0.19,0.81,0.0,0.5408
Sometimes,Always,Often,Rarely,Rarely,2.779812477372191,0.2754,0.0298,0.1179,0.02,22.26,67.1,10.64,0.0,0.78,0.22,-0.631
Often,Sometimes,Sometimes,Rarely,Rarely,2.2695637766242935,0.3423,0.0114,0.0982,0.0146,28.57,56.79,14.64,0.0,0.94,0.06,-0.1649
Often,Sometimes,Often,Rarely,Never,3.1849744378255487,0.3046,0.0185,0.1393,0.013,10.86,68.15,20.98,0.0,0.84,0.16,-0.4655
Often,Often,Sometimes,Rarely,Rarely,2.9401007447592935,0.2588,0.0107,0.0567,0.0198,18.01,58.43,23.56,0.0,0.77,0.23,-0.6552
Often,Sometimes,Often,Rarely,Sometimes,2.4404316881449386,0.234,0.0272,0.1503,0.0174,5.92,18.34,75.74,0.0,0.9,0.1,-0.2726
Sometimes,Sometimes,Often,Sometimes,Rarely,1.952710701243256,0.2532,0.0141,0.1595,0.0125,13.77,29.18,57.06,0.11,0.89,0.0,0.3109
Never,Never,Rarely,Always,Often,0.5327285026700936,0.2539,0.0182,0.0821,0.0159,48.63,33.46,17.9,0.25,0.75,0.0,0.7097
Rarely,Rarely,Rarely,Often,Often,1.045332071541535,0.3649,0.0242,0.1445,0.0167,13.38,79.92,6.7,0.0,0.9,0.1,-0.2724
Rarely,Rarely,Rarely,Sometimes,Sometimes,1.676397891668341,0.2607,0.0241,0.1217,0.0149,49.58,18.33,32.09,0.01,0.99,0.0,0.0368
Often,Sometimes,Often,Rarely,Sometimes,2.3971971480255547,0.3326,0.0239,0.1637,0.0147,7.07,48.94,43.99,0.0,0.96,0.04,-0.1094
Sometimes,Rarely,Sometimes,Sometimes,Rarely,2.0548314208612193,0.3378,0.0213,0.0955,0.0141,18.4,24.97,56.63,0.0,0.87,0.13,-0.3763
Never,Rarely,Sometimes,Often,Sometimes,1.152738103838118,0.2976,0.0258,0.1485,0.0132,56.87,43.13,0.0,0.28,0.72,0.0,0.7873
Never,Never,Never,Always,Always,0.025857431158842203,0.3026,0.0251,0.0926,0.0106,64.65,31.15,4.2,0.23,0.77,0.0,0.6488
Sometimes,Sometimes,Rarely,Sometimes,Rarely,1.9849568876032557,0.2793,0.0198,0.0904,0.013,18.34,62.97,18.69,0.0,0.97,0.03,-0.0737
Rarely,Sometimes,Rarely,Often,Often,1.1425039542489723,0.3643,0.0106,0.0774,0.0195,36.6,35.59,27.81,0.15,0.85,0.0,0.4383
Often,Often,Often,Rarely,Rarely,2.9384332028421403,0.3335,0.0213,0.1015,0.0131,22.59,22.09,55.32,0.0,0.91,0.09,-0.2509
Never,Never,Never,Always,Often,0.09578506108193396,0.3216,0.0148,0.1804,0.0165,23.66,76.34,0.0,0.2,0.8,0.0,0.5629
Rarely,Often,Sometimes,Rarely,Sometimes,2.3393112452231635,0.2512,0.0135,0.1598,0.0136,20.5,60.26,19.24,0.0,0.87,0.13,-0.3763
Always,Always,Always,Never,Never,3.7658969500242616,0.2853,0.0235,0.1554,0.0119,18.88,46.59,34.53,0.0,0.65,0.35,-1.0
Rarely,Rarely,Rarely,Always,Sometimes,0.697637068445998,0.2152,0.0124,0.1626,0.0176,21.88,67.47,10.65,0.21,0.79,0.0,0.6073
Rarely,Rarely,Sometimes,Often,Sometimes,1.8865979630023815,0.282,0.0282,0.1441,0.0142,0.39,48.73,50.88,0.08,0.92,0.0,0.2291
Rarely,Never,Never,Always,Always,0.3656879672685527,0.295,0.0253,0.1463,0.0186,48.23,43.08,8.69,0.27,0.73,0.0,0.7626
Always,Often,Often,Sometimes,Sometimes,2.5027276490454105,0.218,0.0278,0.1247,0.0117,6.3,57.83,35.88,0.0,0.85,0.15,-0.4363
Often,Sometimes,Often,Often,Rarely,2.2021267223849024,0.3164,0.0157,0.1104,0.0125,21.51,42.75,35.74,0.0,0.79,0.21,-0.5974
Rarely,Rarely,Sometimes,Sometimes,Sometimes,1.6294620968513294,0.295,0.0196,0.0393,0.0193,51.98,27.4,20.62,0.19,0.81,0.0,0.5545
Rarely,Sometimes,Sometimes,Sometimes,Sometimes,2.085508085894965,0.3043,0.0155,0.1901,0.0177,4.31,62.37,33.32,0.0,0.84,0.16,-0.4479
Often,Often,Often,Rarely,Rarely,3.5862986338760408,0.311,0.0142,0.1346,0.0122,0.0,68.23,31.77,0.0,0.69,0.31,-0.8949
Never,Rarely,Never,Always,Always,0.7851772092442681,0.3382,0.0109,0.1329,0.0114,10.42,47.7,41.89,0.14,0.86,0.0,0.4037
Rarely,Rarely,Never,Always,Always,0.09025804682138894,0.2575,0.0299,0.1075,0.0167,5.57,93.16,1.27,0.35,0.65,0.0,1.0
Often,Often,Often,Rarely,Rarely,3.446659538796404,0.3122,0.017,0.1298,0.0183,0.0,55.16,44.84,0.0,0.79,0.21,-0.5877
Sometimes,Sometimes,Always,Rarely,Rarely,2.308468329551626,0.2644,0.0278,0.1729,0.0168,36.21,37.97,25.82,0.12,0.88,0.0,0.3431
Often,Always,Always,Rarely,Rarely,3.5626338218473697,0.3313,0.0127,0.2219,0.0187,15.37,49.36,35.27,0.0,0.94,0.06,-0.1789
Sometimes,Often,Sometimes,Rarely,Sometimes,2.3877808936526903,0.3408,0.0292,0.1538,0.0146,22.84,50.12,27.04,0.0,0.71,0.29,-0.8284
Sometimes,Often,Often,Never,Rarely,3.24064435983881,0.3335,0.0117,0.1978,0.012,7.2,34.21,58.59,0.0,0.7,0.3,-0.855
Sometimes,Sometimes,Rarely,Sometimes,Often,1.7186934534205918,0.3069,0.0178,0.0907,0.0149,14.56,67.78,17.66,0.12,0.88,0.0,0.3546
Often,Often,Sometimes,Never,Sometimes,2.999439725153075,0.2879,0.026,0.1589,0.0185,0.29,53.04,46.67,0.0,0.72,0.28,-0.7939
Often,Always,Often,Rarely,Never,3.652165867559424,0.2827,0.0272,0.1906,0.0134,0.0,27.37,72.63,0.02,0.98,0.0,0.048
Often,Rarely,Sometimes,Rarely,Rarely,2.288491854888825,0.2914,0.0118,0.1184,0.0196,34.14,47.79,18.07,0.0,0.9,0.1,-0.2805
Rarely,Rarely,Never,Always,Always,0.7231406022495181,0.3186,0.0198,0.1478,0.0146,15.3,83.81,0.89,0.35,0.65,0.0,1.0
Never,Rarely,Rarely,Always,Often,1.0751904601207927,0.275,0.0111,0.0673,0.0176,29.92,26.86,43.22,0.06,0.94,0.0,0.158
Rarely,Rarely,Rarely,Always,Always,0.7945783075896231,0.3468,0.0128,0.1496,0.0181,22.46,77.54,0.0,0.08,0.92,0.0,0.2414
Rarely,Rarely,Never,Always,Often,0.9874281103829317,0.344,0.0215,0.0877,0.0122,17.79,82.21,0.0,0.0,0.95,0.05,-0.1424
Rarely,Rarely,Rarely,Often,Sometimes,1.2256617974041455,0.3532,0.0211,0.0875,0.0177,0.0,82.02,17.98,0.0,0.99,0.01,-0.021
Sometimes,Sometimes,Sometimes,Often,Rarely,2.220535147012754,0.3219,0.0292,0.098,0.0155,17.82,71.74,10.44,0.0,1.0,0.0,-0.0023
Often,Sometimes,Often,Sometimes,Sometimes,2.351966517855331,0.299,0.0276,0.1347,0.0148,12.48,63.28,24.24,0.05,0.95,0.0,0.1512
Rarely,Often,Sometimes,Sometimes,Sometimes,1.7059989889674445,0.3328,0.0141,0.0869,0.0158,23.48,53.03,23.5,0.0,0.76,0.24,-0.6927
Often,Often,Often,Rarely,Rarely,2.4616831192833417,0.2225,0.0162,0.1523,0.0128,0.0,89.52,10.48,0.0,0.89,0.11,-0.3177
Never,Rarely,Rarely,Always,Always,0.3262997024454637,0.3227,0.0128,0.094,0.0179,25.96,62.23,11.81,0.09,0.91,0.0,0.2709
Never,Never,Rarely,Often,Often,0.35115294823263987,0.2986,0.0126,0.1497,0.0164,58.02,24.86,17.11,0.19,0.81,0.0,0.5505
Rarely,Never,Rarely,Often,Always,0.6873178414306338,0.3144,0.0239,0.1444,0.0168,22.44,58.38,19.18,0.26,0.74,0.0,0.7468
Sometimes,Sometimes,Rarely,Often,Rarely,2.072309992161379,0.2893,0.0298,0.1332,0.0153,29.62,39.28,31.1,0.1,0.9,0.0,0.2755
Never,Rarely,Rarely,Often,Always,0.8559787147932543,0.2052,0.0203,0.1198,0.0146,0.08,84.47,15.45,0.07,0.93,0.0,0.2066
Never,Sometimes,Rarely,Often,Sometimes,1.1331376139703093,0.3285,0.0148,0.0984,0.0182,23.54,63.63,12.83,0.0,0.9,0.1,-0.2908
Often,Rarely,Rarely,Sometimes,Sometimes,1.6012513446919763,0.3431,0.0279,0.1591,0.0174,16.07,62.21,21.71,0.23,0.77,0.0,0.6662
Often,Often,Often,Sometimes,Never,3.2474644960415193,0.3303,0.0102,0.1407,0.0167,0.0,46.87,53.13,0.0,0.92,0.08,-0.2186
Never,Rarely,Rarely,Always,Always,0.055448543651440474,0.2625,0.0233,0.1641,0.0141,38.42,61.58,0.0,0.16,0.84,0.0,0.4531
Often,Sometimes,Sometimes,Rarely,Rarely,2.5975152809464896,0.2904,0.027,0.1838,0.0158,29.0,62.49,8.51,0.0,0.77,0.23,-0.6584
Sometimes,Often,Sometimes,Sometimes,Sometimes,2.6755061241627414,0.2922,0.0258,0.0778,0.0177,0.0,100.0,0.0,0.0,0.94,0.06,-0.1782
Often,Always,Always,Never,Rarely,3.194623121426546,0.3016,0.0282,0.1155,0.0192,25.29,51.67,23.04,0.0,0.65,0.35,-1.0
Always,Always,Often,Rarely,Never,3.731011756241253,0.2396,0.0272,0.1607,0.0144,0.0,38.56,61.44,0.0,0.81,0.19,-0.552
Never,Never,Never,Always,Often,0.08055139579715931,0.4137,0.0129,0.113,0.0155,40.42,59.58,0.0,0.3,0.7,0.0,0.8672
Never,Never,Never,Always,Often,0.6151348220528647,0.3275,0.0168,0.1382,0.0199,41.45,45.76,12.79,0.25,0.75,0.0,0.7028
Always,Often,Often,Never,Rarely,3.544685176223972,0.3193,0.0262,0.1544,0.0129,0.0,58.72,41.28,0.0,0.74,0.26,-0.7415
Rarely,Often,Often,Sometimes,Sometimes,1.8340742487480615,0.3402,0.0224,0.0972,0.0127,29.61,29.0,41.39,0.0,0.77,0.23,-0.6506
Sometimes,Sometimes,Sometimes,Rarely,Sometimes,2.258362555733854,0.2502,0.0196,0.1727,0.0155,19.28,51.0,29.72,0.05,0.95,0.0,0.1569
Sometimes,Often,Sometimes,Rarely,Sometimes,2.6521088148925895,0.3612,0.0243,0.0751,0.0162,0.27,61.49,38.24,0.01,0.99,0.0,0.0244
Often,Often,Often,Rarely,Rarely,2.7162664179825495,0.2799,0.018,0.1359,0.0146,0.0,51.56,48.44,0.0,0.75,0.25,-0.7081
Often,Often,Always,Never,Never,3.726961613266033,0.2648,0.0295,0.0763,0.0173,6.06,50.42,43.52,0.0,0.75,0.25,-0.718
Always,Always,Always,Rarely,Never,3.9877976696466786,0.2699,0.0198,0.1633,0.0177,0.0,33.81,66.19,0.0,0.73,0.27,-0.7807
Often,Sometimes,Always,Rarely,Rarely,2.880629843723761,0.333,0.0178,0.0873,0.018,4.23,71.68,24.09,0.0,1.0,0.0,-0.0063
Never,Rarely,Rarely,Often,Often,1.1488848368206033,0.2782,0.028,0.1756,0.0128,19.83,77.47,2.7,0.29,0.71,0.0,0.8207
Often,Always,Always,Never,Never,3.5190096091773744,0.2574,0.0225,0.1179,0.0167,27.23,25.19,47.58,0.05,0.95,0.0,0.1336
Rarely,Rarely,Rarely,Always,Always,0.19688365816304643,0.3448,0.0158,0.0961,0.0118,49.88,30.05,20.07,0.18,0.82,0.0,0.5262
Sometimes,Rarely,Never,Often,Often,0.9243234114979848,0.2846,0.0208,0.068,0.0141,39.24,51.86,8.9,0.23,0.77,0.0,0.6709
